,연월,customer_id,count_0,count_1,name,class,gender,start_date,end_date,campaign_id,is_deleted,class_name,price,campaign_name,mean,median,max,min,routine_flg,calc_date,membership_period,exit_date
28480,201902,GD761011,6,8.0,,,,,,,,,,,,,,,,,,
28481,201902,GD761771,8,8.0,,,,,,,,,,,,,,,,,,
28482,201902,GD762671,8,9.0,,,,,,,,,,,,,,,,,,
28483,201902,GD763218,4,4.0,,,,,,,,,,,,,,,,,,
28484,201902,GD766190,6,5.0,,,,,,,,,,,,,,,,,,
28485,201902,GD766769,2,1.0,,,,,,,,,,,,,,,,,,
28486,201902,GD772041,3,2.0,,,,,,,,,,,,,,,,,,
28487,201902,GD781025,5,4.0,,,,,,,,,,,,,,,,,,
28488,201902,GD784657,7,7.0,,,,,,,,,,,,,,,,,,
28489,201902,GD787873,12,,,,,,,,,,,,,,,,,,,
28490,201902,GD788407,4,3.0,,,,,,,,,,,,,,,,,,
28491,201902,GD788422,5,3.0,,,,,,,,,,,,,,,,,,
28492,201902,GD790125,4,5.0,XXXXX,C01,M,2018-07-08,2019-03-31,CA1,1.0,종일,10500.0,일반,4.222222222,3.0,10.0,2.0,1.0,2019-03-31,8.0,2019-02-28 00:00:00
28493,201902,GD796301,7,4.0,,,,,,,,,,,,,,,,,,
28494,201902,GD796859,8,7.0,,,,,,,,,,,,,,,,,,
28495,201902,GD797764,1,4.0,,,,,,,,,,,,,,,,,,
28496,201902,GD804357,4,4.0,,,,,,,,,,,,,,,,,,
28497,201902,GD806895,6,6.0,,,,,,,,,,,,,,,,,,
28498,201902,GD807513,9,8.0,,,,,,,,,,,,,,,,,,
28499,201902,GD807714,11,7.0,,,,,,,,,,,,,,,,,,
28500,201902,GD809807,6,6.0,,,,,,,,,,,,,,,,,,
28501,201902,GD809947,3,7.0,,,,,,,,,,,,,,,,,,
28502,201902,GD812059,4,6.0,,,,,,,,,,,,,,,,,,
28503,201902,GD812702,5,5.0,,,,,,,,,,,,,,,,,,
28504,201902,GD812922,3,4.0,,,,,,,,,,,,,,,,,,
28505,201902,GD813654,8,6.0,,,,,,,,,,,,,,,,,,
28506,201902,GD819763,8,7.0,,,,,,,,,,,,,,,,,,
28507,201902,GD821903,9,9.0,,,,,,,,,,,,,,,,,,
28508,201902,GD825223,4,5.0,,,,,,,,,,,,,,,,,,
28509,201902,GD825687,5,10.0,,,,,,,,,,,,,,,,,,
28510,201902,GD837157,7,4.0,,,,,,,,,,,,,,,,,,
28511,201902,GD841780,10,,,,,,,,,,,,,,,,,,,
28512,201902,GD843695,5,5.0,,,,,,,,,,,,,,,,,,
28513,201902,GD850501,5,8.0,,,,,,,,,,,,,,,,,,
28514,201902,GD852474,6,8.0,,,,,,,,,,,,,,,,,,
28515,201902,GD859439,3,5.0,,,,,,,,,,,,,,,,,,
28516,201902,GD862639,4,5.0,,,,,,,,,,,,,,,,,,
28517,201902,GD862688,5,11.0,,,,,,,,,,,,,,,,,,
28518,201902,GD864253,8,9.0,,,,,,,,,,,,,,,,,,
28519,201902,GD866704,7,4.0,,,,,,,,,,,,,,,,,,
28520,201902,GD868389,6,4.0,,,,,,,,,,,,,,,,,,
28521,201902,GD869667,6,7.0,,,,,,,,,,,,,,,,,,
28522,201902,GD870808,8,5.0,,,,,,,,,,,,,,,,,,
28523,201902,GD871763,10,,,,,,,,,,,,,,,,,,,
28524,201902,GD873389,4,7.0,,,,,,,,,,,,,,,,,,
28525,201902,GD876521,3,9.0,,,,,,,,,,,,,,,,,,
28526,201902,GD877201,5,5.0,,,,,,,,,,,,,,,,,,
28527,201902,GD877461,1,2.0,,,,,,,,,,,,,,,,,,
28528,201902,GD879805,6,2.0,,,,,,,,,,,,,,,,,,
28529,201902,GD883603,7,6.0,,,,,,,,,,,,,,,,,,
28530,201902,GD885447,5,6.0,,,,,,,,,,,,,,,,,,
28531,201902,GD886441,10,,,,,,,,,,,,,,,,,,,
28532,201902,GD886475,4,4.0,,,,,,,,,,,,,,,,,,
28533,201902,GD887148,4,8.0,,,,,,,,,,,,,,,,,,
28534,201902,GD892565,6,7.0,,,,,,,,,,,,,,,,,,
28535,201902,GD893916,6,5.0,,,,,,,,,,,,,,,,,,
28536,201902,GD897249,5,5.0,,,,,,,,,,,,,,,,,,
28537,201902,GD900956,4,5.0,,,,,,,,,,,,,,,,,,
28538,201902,GD903750,1,4.0,XXX,C01,F,2018-06-07,2019-03-31,CA2,1.0,종일,10500.0,입회비반액할인,4.2,3.5,10.0,1.0,1.0,2019-03-31,9.0,2019-02-28 00:00:00
28539,201902,GD903830,3,5.0,,,,,,,,,,,,,,,,,,
28540,201902,GD908843,5,4.0,,,,,,,,,,,,,,,,,,
28541,201902,GD911056,9,10.0,,,,,,,,,,,,,,,,,,
28542,201902,GD911889,6,5.0,,,,,,,,,,,,,,,,,,
28543,201902,GD912745,6,8.0,,,,,,,,,,,,,,,,,,
28544,201902,GD913324,8,8.0,,,,,,,,,,,,,,,,,,
28545,201902,GD914874,3,4.0,,,,,,,,,,,,,,,,,,
28546,201902,GD930782,5,7.0,,,,,,,,,,,,,,,,,,
28547,201902,GD931906,1,2.0,,,,,,,,,,,,,,,,,,
28548,201902,GD933293,4,6.0,,,,,,,,,,,,,,,,,,
28549,201902,GD934041,4,4.0,,,,,,,,,,,,,,,,,,
28550,201902,GD943344,4,4.0,,,,,,,,,,,,,,,,,,
28551,201902,GD943666,13,,,,,,,,,,,,,,,,,,,
28552,201902,GD946202,3,4.0,,,,,,,,,,,,,,,,,,
28553,201902,GD947493,5,4.0,,,,,,,,,,,,,,,,,,
28554,201902,GD951332,2,5.0,,,,,,,,,,,,,,,,,,
28555,201902,GD955939,7,8.0,,,,,,,,,,,,,,,,,,
28556,201902,GD960674,9,8.0,,,,,,,,,,,,,,,,,,
28557,201902,GD962470,6,5.0,,,,,,,,,,,,,,,,,,
28558,201902,GD964685,3,4.0,,,,,,,,,,,,,,,,,,
28559,201902,GD967749,3,6.0,,,,,,,,,,,,,,,,,,
28560,201902,GD969635,8,9.0,,,,,,,,,,,,,,,,,,
28561,201902,GD970368,2,6.0,,,,,,,,,,,,,,,,,,
28562,201902,GD972640,8,5.0,,,,,,,,,,,,,,,,,,
28563,201902,GD973384,6,5.0,,,,,,,,,,,,,,,,,,
28564,201902,GD975752,5,5.0,,,,,,,,,,,,,,,,,,
28565,201902,GD979485,6,6.0,,,,,,,,,,,,,,,,,,
28566,201902,GD984713,7,7.0,,,,,,,,,,,,,,,,,,
28567,201902,GD987989,6,9.0,,,,,,,,,,,,,,,,,,
28568,201902,GD991251,5,8.0,,,,,,,,,,,,,,,,,,
28569,201902,GD991319,4,1.0,XXXXX,C02,M,2018-06-08,2019-03-31,CA2,1.0,주간,7500.0,입회비반액할인,3.6,3.5,8.0,1.0,1.0,2019-03-31,9.0,2019-02-28 00:00:00
28570,201902,GD994213,4,4.0,,,,,,,,,,,,,,,,,,
28571,201902,GD998772,2,7.0,,,,,,,,,,,,,,,,,,
28572,201902,HD000022,3,4.0,,,,,,,,,,,,,,,,,,
28573,201902,HD003152,5,5.0,,,,,,,,,,,,,,,,,,
28574,201902,HD006808,6,2.0,,,,,,,,,,,,,,,,,,
28575,201902,HD012547,5,5.0,,,,,,,,,,,,,,,,,,
28576,201902,HD014166,8,6.0,,,,,,,,,,,,,,,,,,
28577,201902,HD019297,5,2.0,,,,,,,,,,,,,,,,,,
28578,201902,HD020326,4,4.0,,,,,,,,,,,,,,,,,,
28579,201902,HD024127,6,4.0,,,,,,,,,,,,,,,,,,
28580,201902,HD028682,9,10.0,,,,,,,,,,,,,,,,,,
28581,201902,HD030302,10,7.0,,,,,,,,,,,,,,,,,,
28582,201902,HD030810,3,3.0,,,,,,,,,,,,,,,,,,
28583,201902,HD032015,4,1.0,XXX,C01,F,2018-04-14,2019-03-31,CA3,1.0,종일,10500.0,입회비무료,4.916666667,4.0,10.0,1.0,1.0,2019-03-31,11.0,2019-02-28 00:00:00
28584,201902,HD035366,3,5.0,,,,,,,,,,,,,,,,,,
28585,201902,HD035838,4,4.0,,,,,,,,,,,,,,,,,,
28586,201902,HD037991,2,3.0,,,,,,,,,,,,,,,,,,
28587,201902,HD044222,6,8.0,,,,,,,,,,,,,,,,,,
28588,201902,HD044538,11,,,,,,,,,,,,,,,,,,,
28589,201902,HD048025,2,3.0,,,,,,,,,,,,,,,,,,
28590,201902,HD052411,3,3.0,,,,,,,,,,,,,,,,,,
28591,201902,HD052466,5,6.0,,,,,,,,,,,,,,,,,,
28592,201902,HD053694,4,5.0,,,,,,,,,,,,,,,,,,
28593,201902,HD055368,6,4.0,,,,,,,,,,,,,,,,,,
28594,201902,HD055792,9,4.0,,,,,,,,,,,,,,,,,,
28595,201902,HD056820,6,5.0,,,,,,,,,,,,,,,,,,
28596,201902,HD061076,8,9.0,,,,,,,,,,,,,,,,,,
28597,201902,HD068817,5,3.0,,,,,,,,,,,,,,,,,,
28598,201902,HD069512,4,6.0,,,,,,,,,,,,,,,,,,
28599,201902,HD069769,7,5.0,,,,,,,,,,,,,,,,,,
28600,201902,HD070115,7,7.0,,,,,,,,,,,,,,,,,,
28601,201902,HD071461,7,8.0,,,,,,,,,,,,,,,,,,
28602,201902,HD074397,5,3.0,,,,,,,,,,,,,,,,,,
28603,201902,HD074404,4,4.0,,,,,,,,,,,,,,,,,,
28604,201902,HD079011,3,4.0,,,,,,,,,,,,,,,,,,
28605,201902,HD084175,4,6.0,,,,,,,,,,,,,,,,,,
28606,201902,HD095957,4,3.0,,,,,,,,,,,,,,,,,,
28607,201902,HD096925,3,4.0,,,,,,,,,,,,,,,,,,
28608,201902,HD096953,8,6.0,,,,,,,,,,,,,,,,,,
28609,201902,HD101792,7,6.0,,,,,,,,,,,,,,,,,,
28610,201902,HD104458,6,6.0,,,,,,,,,,,,,,,,,,
28611,201902,HD104614,1,4.0,,,,,,,,,,,,,,,,,,
28612,201902,HD109539,3,6.0,,,,,,,,,,,,,,,,,,
28613,201902,HD112851,3,6.0,,,,,,,,,,,,,,,,,,
28614,201902,HD113386,3,3.0,,,,,,,,,,,,,,,,,,
28615,201902,HD117235,6,3.0,,,,,,,,,,,,,,,,,,
28616,201902,HD120698,5,6.0,,,,,,,,,,,,,,,,,,
28617,201902,HD121067,7,7.0,,,,,,,,,,,,,,,,,,
28618,201902,HD124700,4,4.0,,,,,,,,,,,,,,,,,,
28619,201902,HD134052,5,4.0,,,,,,,,,,,,,,,,,,
28620,201902,HD134597,4,6.0,,,,,,,,,,,,,,,,,,
28621,201902,HD137947,3,3.0,,,,,,,,,,,,,,,,,,
28622,201902,HD139654,3,10.0,,,,,,,,,,,,,,,,,,
28623,201902,HD140190,7,4.0,,,,,,,,,,,,,,,,,,
28624,201902,HD145501,6,3.0,,,,,,,,,,,,,,,,,,
28625,201902,HD146199,6,6.0,,,,,,,,,,,,,,,,,,
28626,201902,HD147072,6,6.0,,,,,,,,,,,,,,,,,,
28627,201902,HD148659,3,4.0,,,,,,,,,,,,,,,,,,
28628,201902,HD155154,5,7.0,,,,,,,,,,,,,,,,,,
28629,201902,HD156305,7,6.0,,,,,,,,,,,,,,,,,,
28630,201902,HD159793,9,7.0,,,,,,,,,,,,,,,,,,
28631,201902,HD160543,4,8.0,,,,,,,,,,,,,,,,,,
28632,201902,HD163236,7,10.0,,,,,,,,,,,,,,,,,,
28633,201902,HD164041,2,1.0,XXXXX,C03,M,2018-07-07,2019-03-31,CA1,1.0,야간,6000.0,일반,4.111111111,4.0,8.0,1.0,1.0,2019-03-31,8.0,2019-02-28 00:00:00
28634,201902,HD165212,4,5.0,,,,,,,,,,,,,,,,,,
28635,201902,HD166317,12,8.0,,,,,,,,,,,,,,,,,,
28636,201902,HD167407,4,7.0,,,,,,,,,,,,,,,,,,
28637,201902,HD171591,3,3.0,,,,,,,,,,,,,,,,,,
28638,201902,HD176214,3,4.0,,,,,,,,,,,,,,,,,,
28639,201902,HD176754,6,6.0,,,,,,,,,,,,,,,,,,
28640,201902,HD177050,6,3.0,,,,,,,,,,,,,,,,,,
28641,201902,HD184011,6,7.0,,,,,,,,,,,,,,,,,,
28642,201902,HD186795,8,6.0,,,,,,,,,,,,,,,,,,
28643,201902,HD187665,8,8.0,,,,,,,,,,,,,,,,,,
28644,201902,HD188491,5,5.0,,,,,,,,,,,,,,,,,,
28645,201902,HD192887,2,5.0,XXXX,C01,M,2018-06-01,2019-03-31,CA2,1.0,종일,10500.0,입회비반액할인,5.2,5.5,9.0,1.0,1.0,2019-03-31,9.0,2019-02-28 00:00:00
28646,201902,HD194702,6,7.0,,,,,,,,,,,,,,,,,,
28647,201902,HD200782,6,6.0,,,,,,,,,,,,,,,,,,
28648,201902,HD203527,7,5.0,,,,,,,,,,,,,,,,,,
28649,201902,HD205494,8,9.0,,,,,,,,,,,,,,,,,,
28650,201902,HD206448,3,6.0,,,,,,,,,,,,,,,,,,
28651,201902,HD210141,5,6.0,,,,,,,,,,,,,,,,,,
28652,201902,HD214175,6,6.0,,,,,,,,,,,,,,,,,,
28653,201902,HD216701,6,6.0,,,,,,,,,,,,,,,,,,
28654,201902,HD218552,8,6.0,,,,,,,,,,,,,,,,,,
28655,201902,HD219882,8,6.0,,,,,,,,,,,,,,,,,,
28656,201902,HD231391,7,10.0,,,,,,,,,,,,,,,,,,
28657,201902,HD242691,5,6.0,,,,,,,,,,,,,,,,,,
28658,201902,HD244526,8,7.0,,,,,,,,,,,,,,,,,,
28659,201902,HD244788,12,10.0,,,,,,,,,,,,,,,,,,
28660,201902,HD245568,5,5.0,,,,,,,,,,,,,,,,,,
28661,201902,HD246006,9,9.0,,,,,,,,,,,,,,,,,,
28662,201902,HD250940,2,2.0,,,,,,,,,,,,,,,,,,
28663,201902,HD251544,8,12.0,,,,,,,,,,,,,,,,,,
28664,201902,HD252906,2,3.0,,,,,,,,,,,,,,,,,,
28665,201902,HD256988,7,9.0,,,,,,,,,,,,,,,,,,
28666,201902,HD263348,7,6.0,,,,,,,,,,,,,,,,,,
28667,201902,HD269790,2,1.0,XX,C01,F,2018-09-06,2019-03-31,CA1,1.0,종일,10500.0,일반,4.857142857,6.0,8.0,1.0,1.0,2019-03-31,6.0,2019-02-28 00:00:00
28668,201902,HD272401,6,5.0,,,,,,,,,,,,,,,,,,
28669,201902,HD277392,9,6.0,,,,,,,,,,,,,,,,,,
28670,201902,HD280205,2,6.0,,,,,,,,,,,,,,,,,,
28671,201902,HD281795,3,5.0,,,,,,,,,,,,,,,,,,
28672,201902,HD285695,4,4.0,,,,,,,,,,,,,,,,,,
28673,201902,HD286424,7,7.0,,,,,,,,,,,,,,,,,,
28674,201902,HD287652,6,4.0,,,,,,,,,,,,,,,,,,
28675,201902,HD289026,9,2.0,,,,,,,,,,,,,,,,,,
28676,201902,HD290419,9,6.0,,,,,,,,,,,,,,,,,,
28677,201902,HD290947,3,4.0,,,,,,,,,,,,,,,,,,
28678,201902,HD293897,9,,,,,,,,,,,,,,,,,,,
28679,201902,HD296157,3,5.0,,,,,,,,,,,,,,,,,,
28680,201902,HD296847,5,7.0,,,,,,,,,,,,,,,,,,
28681,201902,HD296947,13,,,,,,,,,,,,,,,,,,,
28682,201902,HD298120,4,8.0,,,,,,,,,,,,,,,,,,
28683,201902,HD300844,8,8.0,,,,,,,,,,,,,,,,,,
28684,201902,HD305029,6,6.0,,,,,,,,,,,,,,,,,,
28685,201902,HD307544,7,8.0,,,,,,,,,,,,,,,,,,
28686,201902,HD309501,4,4.0,,,,,,,,,,,,,,,,,,
28687,201902,HD314081,8,7.0,,,,,,,,,,,,,,,,,,
28688,201902,HD315748,7,5.0,,,,,,,,,,,,,,,,,,
28689,201902,HD320060,7,4.0,,,,,,,,,,,,,,,,,,
28690,201902,HD321275,5,8.0,,,,,,,,,,,,,,,,,,
28691,201902,HD327348,5,3.0,,,,,,,,,,,,,,,,,,
28692,201902,HD327582,3,5.0,,,,,,,,,,,,,,,,,,
28693,201902,HD333051,6,6.0,,,,,,,,,,,,,,,,,,
28694,201902,HD333063,5,3.0,,,,,,,,,,,,,,,,,,
28695,201902,HD333962,4,4.0,,,,,,,,,,,,,,,,,,
28696,201902,HD344670,5,5.0,,,,,,,,,,,,,,,,,,
28697,201902,HD347814,6,4.0,,,,,,,,,,,,,,,,,,
28698,201902,HD348931,5,5.0,,,,,,,,,,,,,,,,,,
28699,201902,HD349501,3,5.0,,,,,,,,,,,,,,,,,,
28700,201902,HD351414,6,7.0,,,,,,,,,,,,,,,,,,
28701,201902,HD359876,7,4.0,,,,,,,,,,,,,,,,,,
28702,201902,HD361714,5,3.0,,,,,,,,,,,,,,,,,,
28703,201902,HD364928,9,6.0,,,,,,,,,,,,,,,,,,
28704,201902,HD364970,7,5.0,,,,,,,,,,,,,,,,,,
28705,201902,HD369528,7,4.0,,,,,,,,,,,,,,,,,,
28706,201902,HD374247,4,4.0,,,,,,,,,,,,,,,,,,
28707,201902,HD378274,4,5.0,,,,,,,,,,,,,,,,,,
28708,201902,HD379875,7,5.0,,,,,,,,,,,,,,,,,,
28709,201902,HD384128,6,8.0,,,,,,,,,,,,,,,,,,
28710,201902,HD387344,4,6.0,,,,,,,,,,,,,,,,,,
28711,201902,HD394739,7,6.0,,,,,,,,,,,,,,,,,,
28712,201902,HD397050,5,6.0,,,,,,,,,,,,,,,,,,
28713,201902,HD402002,7,7.0,,,,,,,,,,,,,,,,,,
28714,201902,HD403941,6,6.0,,,,,,,,,,,,,,,,,,
28715,201902,HD405727,3,5.0,,,,,,,,,,,,,,,,,,
28716,201902,HD408536,6,7.0,,,,,,,,,,,,,,,,,,
28717,201902,HD410257,4,5.0,,,,,,,,,,,,,,,,,,
28718,201902,HD412432,6,7.0,,,,,,,,,,,,,,,,,,
28719,201902,HD418663,9,7.0,,,,,,,,,,,,,,,,,,
28720,201902,HD424190,5,7.0,,,,,,,,,,,,,,,,,,
28721,201902,HD426886,8,5.0,,,,,,,,,,,,,,,,,,
28722,201902,HD430949,4,6.0,,,,,,,,,,,,,,,,,,
28723,201902,HD434034,3,3.0,,,,,,,,,,,,,,,,,,
28724,201902,HD436260,1,6.0,,,,,,,,,,,,,,,,,,
28725,201902,HD437482,1,2.0,,,,,,,,,,,,,,,,,,
28726,201902,HD437733,8,6.0,,,,,,,,,,,,,,,,,,
28727,201902,HD449288,8,8.0,,,,,,,,,,,,,,,,,,
28728,201902,HD453100,5,5.0,,,,,,,,,,,,,,,,,,
28729,201902,HD453390,2,7.0,,,,,,,,,,,,,,,,,,
28730,201902,HD454734,3,1.0,,,,,,,,,,,,,,,,,,
28731,201902,HD455858,6,4.0,,,,,,,,,,,,,,,,,,
28732,201902,HD456541,7,7.0,,,,,,,,,,,,,,,,,,
28733,201902,HD457136,6,6.0,,,,,,,,,,,,,,,,,,
28734,201902,HD458438,4,3.0,,,,,,,,,,,,,,,,,,
28735,201902,HD459783,4,2.0,,,,,,,,,,,,,,,,,,
28736,201902,HD460027,4,5.0,,,,,,,,,,,,,,,,,,
28737,201902,HD465982,8,3.0,,,,,,,,,,,,,,,,,,
28738,201902,HD467920,4,6.0,,,,,,,,,,,,,,,,,,
28739,201902,HD468798,5,8.0,,,,,,,,,,,,,,,,,,
28740,201902,HD471103,1,2.0,,,,,,,,,,,,,,,,,,
28741,201902,HD471878,8,8.0,,,,,,,,,,,,,,,,,,
28742,201902,HD475088,8,6.0,,,,,,,,,,,,,,,,,,
28743,201902,HD476406,5,3.0,,,,,,,,,,,,,,,,,,
28744,201902,HD477288,7,5.0,,,,,,,,,,,,,,,,,,
28745,201902,HD477499,7,7.0,,,,,,,,,,,,,,,,,,
28746,201902,HD478215,5,8.0,,,,,,,,,,,,,,,,,,
28747,201902,HD482972,10,7.0,,,,,,,,,,,,,,,,,,
28748,201902,HD484088,6,4.0,,,,,,,,,,,,,,,,,,
28749,201902,HD487220,5,9.0,,,,,,,,,,,,,,,,,,
28750,201902,HD487840,5,7.0,,,,,,,,,,,,,,,,,,
28751,201902,HD487976,7,6.0,,,,,,,,,,,,,,,,,,
28752,201902,HD491284,5,3.0,,,,,,,,,,,,,,,,,,
28753,201902,HD493357,4,7.0,,,,,,,,,,,,,,,,,,
28754,201902,HD509061,6,5.0,,,,,,,,,,,,,,,,,,
28755,201902,HD509520,5,7.0,,,,,,,,,,,,,,,,,,
28756,201902,HD511288,7,5.0,,,,,,,,,,,,,,,,,,
28757,201902,HD513936,7,6.0,,,,,,,,,,,,,,,,,,
28758,201902,HD516059,4,4.0,,,,,,,,,,,,,,,,,,
28759,201902,HD516896,8,,,,,,,,,,,,,,,,,,,
28760,201902,HD523855,2,1.0,XXXXX,C03,M,2018-04-04,2019-03-31,CA3,1.0,야간,6000.0,입회비무료,5.083333333,4.5,9.0,1.0,1.0,2019-03-31,11.0,2019-02-28 00:00:00
28761,201902,HD528660,5,6.0,,,,,,,,,,,,,,,,,,
28762,201902,HD532552,6,5.0,,,,,,,,,,,,,,,,,,
28763,201902,HD537011,3,6.0,,,,,,,,,,,,,,,,,,
28764,201902,HD537465,5,4.0,,,,,,,,,,,,,,,,,,
28765,201902,HD544369,4,2.0,,,,,,,,,,,,,,,,,,
28766,201902,HD547869,3,1.0,XX,C02,F,2018-09-09,2019-03-31,CA1,1.0,주간,7500.0,일반,4.285714286,5.0,6.0,1.0,1.0,2019-03-31,6.0,2019-02-28 00:00:00
28767,201902,HD548971,10,10.0,,,,,,,,,,,,,,,,,,
28768,201902,HD550869,1,2.0,,,,,,,,,,,,,,,,,,
28769,201902,HD552859,5,7.0,,,,,,,,,,,,,,,,,,
28770,201902,HD555581,8,8.0,,,,,,,,,,,,,,,,,,
28771,201902,HD556323,8,10.0,,,,,,,,,,,,,,,,,,
28772,201902,HD557689,5,7.0,,,,,,,,,,,,,,,,,,
28773,201902,HD559223,4,3.0,,,,,,,,,,,,,,,,,,
28774,201902,HD561131,6,3.0,,,,,,,,,,,,,,,,,,
28775,201902,HD561717,6,7.0,,,,,,,,,,,,,,,,,,
28776,201902,HD565792,9,,XXX,C01,F,2019-02-11,2019-03-31,CA1,1.0,종일,10500.0,일반,7.0,7.0,9.0,5.0,0.0,2019-03-31,1.0,2019-02-28 00:00:00
28777,201902,HD565805,1,2.0,,,,,,,,,,,,,,,,,,
28778,201902,HD571515,2,4.0,XXXXX,C01,F,2018-04-15,2019-03-31,CA3,1.0,종일,10500.0,입회비무료,4.583333333,4.5,9.0,2.0,1.0,2019-03-31,11.0,2019-02-28 00:00:00
28779,201902,HD572934,4,6.0,,,,,,,,,,,,,,,,,,
28780,201902,HD573624,6,5.0,,,,,,,,,,,,,,,,,,
28781,201902,HD574185,3,4.0,,,,,,,,,,,,,,,,,,
28782,201902,HD576900,3,4.0,,,,,,,,,,,,,,,,,,
28783,201902,HD580454,3,7.0,,,,,,,,,,,,,,,,,,
28784,201902,HD581148,7,5.0,,,,,,,,,,,,,,,,,,
28785,201902,HD587331,6,2.0,,,,,,,,,,,,,,,,,,
28786,201902,HD595882,7,7.0,,,,,,,,,,,,,,,,,,
28787,201902,HD600586,7,4.0,,,,,,,,,,,,,,,,,,
28788,201902,HD611284,3,5.0,,,,,,,,,,,,,,,,,,
28789,201902,HD618344,8,6.0,,,,,,,,,,,,,,,,,,
28790,201902,HD619719,7,4.0,,,,,,,,,,,,,,,,,,
28791,201902,HD620437,3,2.0,,,,,,,,,,,,,,,,,,
28792,201902,HD622760,8,6.0,,,,,,,,,,,,,,,,,,
28793,201902,HD623640,8,6.0,,,,,,,,,,,,,,,,,,
28794,201902,HD624279,3,4.0,,,,,,,,,,,,,,,,,,
28795,201902,HD625027,5,4.0,,,,,,,,,,,,,,,,,,
28796,201902,HD625038,5,4.0,,,,,,,,,,,,,,,,,,
28797,201902,HD634356,9,6.0,,,,,,,,,,,,,,,,,,
28798,201902,HD640143,6,6.0,,,,,,,,,,,,,,,,,,
28799,201902,HD642174,3,6.0,,,,,,,,,,,,,,,,,,
28800,201902,HD647688,5,5.0,,,,,,,,,,,,,,,,,,
28801,201902,HD651604,4,5.0,,,,,,,,,,,,,,,,,,
28802,201902,HD657925,7,11.0,,,,,,,,,,,,,,,,,,
28803,201902,HD660433,6,5.0,,,,,,,,,,,,,,,,,,
28804,201902,HD661448,4,2.0,,,,,,,,,,,,,,,,,,
28805,201902,HD666225,4,7.0,,,,,,,,,,,,,,,,,,
28806,201902,HD666936,7,6.0,,,,,,,,,,,,,,,,,,
28807,201902,HD671982,3,5.0,,,,,,,,,,,,,,,,,,
28808,201902,HD673900,3,3.0,,,,,,,,,,,,,,,,,,
28809,201902,HD679144,5,11.0,,,,,,,,,,,,,,,,,,
28810,201902,HD685879,7,7.0,,,,,,,,,,,,,,,,,,
28811,201902,HD691471,5,5.0,,,,,,,,,,,,,,,,,,
28812,201902,HD691675,5,4.0,,,,,,,,,,,,,,,,,,
28813,201902,HD691730,2,5.0,XXXXX,C01,F,2018-08-08,2019-03-31,CA1,1.0,종일,10500.0,일반,4.5,4.5,8.0,2.0,1.0,2019-03-31,7.0,2019-02-28 00:00:00
28814,201902,HD692017,2,2.0,,,,,,,,,,,,,,,,,,
28815,201902,HD693175,9,8.0,,,,,,,,,,,,,,,,,,
28816,201902,HD693544,8,,,,,,,,,,,,,,,,,,,
28817,201902,HD693609,4,4.0,,,,,,,,,,,,,,,,,,
28818,201902,HD699115,2,3.0,,,,,,,,,,,,,,,,,,
28819,201902,HD703830,4,5.0,,,,,,,,,,,,,,,,,,
28820,201902,HD707231,7,5.0,,,,,,,,,,,,,,,,,,
28821,201902,HD707253,5,7.0,,,,,,,,,,,,,,,,,,
28822,201902,HD708558,4,3.0,,,,,,,,,,,,,,,,,,
28823,201902,HD712372,5,5.0,,,,,,,,,,,,,,,,,,
28824,201902,HD715012,6,6.0,,,,,,,,,,,,,,,,,,
28825,201902,HD719737,5,6.0,,,,,,,,,,,,,,,,,,
28826,201902,HD721014,7,4.0,,,,,,,,,,,,,,,,,,
28827,201902,HD722558,5,5.0,,,,,,,,,,,,,,,,,,
28828,201902,HD722956,5,6.0,,,,,,,,,,,,,,,,,,
28829,201902,HD724425,8,9.0,,,,,,,,,,,,,,,,,,
28830,201902,HD727444,5,5.0,,,,,,,,,,,,,,,,,,
28831,201902,HD727632,9,6.0,,,,,,,,,,,,,,,,,,
28832,201902,HD730447,4,5.0,,,,,,,,,,,,,,,,,,
28833,201902,HD733934,6,3.0,,,,,,,,,,,,,,,,,,
28834,201902,HD734129,5,5.0,,,,,,,,,,,,,,,,,,
28835,201902,HD734247,6,5.0,,,,,,,,,,,,,,,,,,
28836,201902,HD734433,8,4.0,,,,,,,,,,,,,,,,,,
28837,201902,HD736119,7,7.0,,,,,,,,,,,,,,,,,,
28838,201902,HD738121,6,5.0,,,,,,,,,,,,,,,,,,
28839,201902,HD739338,6,4.0,,,,,,,,,,,,,,,,,,
28840,201902,HD742096,4,8.0,,,,,,,,,,,,,,,,,,
28841,201902,HD743252,3,8.0,,,,,,,,,,,,,,,,,,
28842,201902,HD744684,7,6.0,,,,,,,,,,,,,,,,,,
28843,201902,HD745359,6,7.0,,,,,,,,,,,,,,,,,,
28844,201902,HD747321,4,3.0,XX,C01,F,2018-05-09,2019-03-31,CA2,1.0,종일,10500.0,입회비반액할인,5.090909091,4.0,9.0,1.0,1.0,2019-03-31,10.0,2019-02-28 00:00:00
28845,201902,HD749546,3,6.0,,,,,,,,,,,,,,,,,,
28846,201902,HD753835,7,7.0,,,,,,,,,,,,,,,,,,
28847,201902,HD758694,3,5.0,,,,,,,,,,,,,,,,,,
28848,201902,HD759595,10,,,,,,,,,,,,,,,,,,,
28849,201902,HD759692,7,6.0,,,,,,,,,,,,,,,,,,
28850,201902,HD760983,7,6.0,,,,,,,,,,,,,,,,,,
